Year,Month,Day,Hour,reserves
2010,7,1,13,668.7482136
2010,7,1,14,651.7663987
2010,7,1,15,643.6660235
2010,7,1,16,643.4029485
2010,7,1,17,641.5065387
2010,7,1,18,638.3400413
2010,7,1,19,636.5945475
2010,7,1,20,641.2119907
2010,7,1,21,621.4634398
2010,7,1,22,592.9047945
2010,7,1,23,563.4332209
2010,7,2,0,536.1723952
2010,7,2,1,526.1493677
2010,7,2,2,522.9132024
2010,7,2,3,527.6762224
2010,7,2,4,547.6842448
2010,7,2,5,583.7558654
2010,7,2,6,634.6262592
2010,7,2,7,670.5106081
2010,7,2,8,693.1860326
2010,7,2,9,699.9012193
2010,7,2,10,700.3638772
2010,7,2,11,693.4315635
2010,7,2,12,682.2052072
2010,7,2,13,666.9157119
2010,7,2,14,650.3596465
2010,7,2,15,640.0331902
2010,7,2,16,638.2230856
2010,7,2,17,632.9509991
2010,7,2,18,624.4300081
2010,7,2,19,624.5289313
2010,7,2,20,633.4666364
2010,7,2,21,628.8435526
2010,7,2,22,586.789535
2010,7,2,23,551.962144
2010,7,3,0,521.2333801
2010,7,3,1,505.8216319
2010,7,3,2,498.5201608
2010,7,3,3,500.4802884
2010,7,3,4,508.4107703
2010,7,3,5,529.1368213
2010,7,3,6,574.2259844
2010,7,3,7,607.8685212
2010,7,3,8,638.1644287
2010,7,3,9,648.2422963
2010,7,3,10,646.0637302
2010,7,3,11,643.6864793
2010,7,3,12,637.962935
2010,7,3,13,634.2685265
2010,7,3,14,633.9689333
2010,7,3,15,633.1866008
2010,7,3,16,638.1047661
2010,7,3,17,639.3930168
2010,7,3,18,631.0844153
2010,7,3,19,625.8961613
2010,7,3,20,632.5970988
2010,7,3,21,632.0828417
2010,7,3,22,587.4121799
2010,7,3,23,540.3173327
2010,7,4,0,510.9922591
2010,7,4,1,493.6616809
2010,7,4,2,488.9557326
2010,7,4,3,489.4718873
2010,7,4,4,493.1486072
2010,7,4,5,512.9679948
2010,7,4,6,567.3859704
2010,7,4,7,611.5388006
2010,7,4,8,639.9153525
2010,7,4,9,655.3525372
2010,7,4,10,665.3861098
2010,7,4,11,670.7913845
2010,7,4,12,673.2662001
2010,7,4,13,675.0085552
2010,7,4,14,679.6362525
2010,7,4,15,679.8766156
2010,7,4,16,680.0701014
2010,7,4,17,643.1314343
2010,7,4,18,611.455944
2010,7,4,19,628.1548527
2010,7,4,20,632.2246739
2010,7,4,21,623.5584626
2010,7,4,22,592.5480652
2010,7,4,23,549.7167289
2010,7,5,0,517.4210954
2010,7,5,1,500.4684478
2010,7,5,2,493.9140964
2010,7,5,3,498.0937882
2010,7,5,4,504.1605828
2010,7,5,5,524.5615444
2010,7,5,6,561.4874422
2010,7,5,7,605.0457868
2010,7,5,8,641.0511055
2010,7,5,9,668.9679899
2010,7,5,10,682.9946812
2010,7,5,11,647.8040086
2010,7,5,12,638.8701034
2010,7,5,13,638.3595509
2010,7,5,14,629.3941348
2010,7,5,15,634.4333371
2010,7,5,16,639.4257844
2010,7,5,17,633.5540779
2010,7,5,18,622.9737171
2010,7,5,19,610.5828558
2010,7,5,20,616.3214442
2010,7,5,21,629.4098817
2010,7,5,22,584.2224442
2010,7,5,23,548.1133603
2010,7,6,0,522.4983321
2010,7,6,1,512.2059071
2010,7,6,2,510.3246494
2010,7,6,3,518.2576847
2010,7,6,4,541.5960685
2010,7,6,5,566.677814
2010,7,6,6,590.6812459
2010,7,6,7,613.1266706
2010,7,6,8,636.006936
2010,7,6,9,652.4078583
2010,7,6,10,658.1100335
2010,7,6,11,628.4983269
2010,7,6,12,629.8393259
2010,7,6,13,627.6558523
2010,7,6,14,629.579184
2010,7,6,15,656.013307
2010,7,6,16,663.6085513
2010,7,6,17,661.6148501
2010,7,6,18,653.3202245
2010,7,6,19,648.5501547
2010,7,6,20,650.7018994
2010,7,6,21,638.1106267
2010,7,6,22,594.1434011
2010,7,6,23,554.6695071
2010,7,7,0,528.026398
2010,7,7,1,513.8891467
2010,7,7,2,507.0005805
2010,7,7,3,510.2038954
2010,7,7,4,522.7332173
2010,7,7,5,543.0630395
2010,7,7,6,571.13795
2010,7,7,7,596.0156683
2010,7,7,8,619.0865115
2010,7,7,9,648.2857056
2010,7,7,10,662.028314
2010,7,7,11,677.9767777
2010,7,7,12,687.1205608
2010,7,7,13,686.6240803
2010,7,7,14,694.3173852
2010,7,7,15,698.2365912
2010,7,7,16,702.104824
2010,7,7,17,706.1577952
2010,7,7,18,702.252546
2010,7,7,19,692.0973045
2010,7,7,20,687.5966765
2010,7,7,21,666.6999211
2010,7,7,22,620.2028341
2010,7,7,23,579.9931822
2010,7,8,0,547.2426277
2010,7,8,1,527.9640514
2010,7,8,2,516.076017
2010,7,8,3,512.7056149
2010,7,8,4,520.9930385
2010,7,8,5,544.1931876
2010,7,8,6,573.9460878
2010,7,8,7,603.9236987
2010,7,8,8,636.7717998
2010,7,8,9,670.5481047
2010,7,8,10,678.9579854
2010,7,8,11,697.9318978
2010,7,8,12,704.8382468
2010,7,8,13,716.8715757
2010,7,8,14,723.253453
2010,7,8,15,727.0023495
2010,7,8,16,729.8093718
2010,7,8,17,729.2792267
2010,7,8,18,720.0591046
2010,7,8,19,706.0148171
2010,7,8,20,694.541646
2010,7,8,21,669.82674
2010,7,8,22,629.9309523
2010,7,8,23,599.1252903
2010,7,9,0,566.2549999
2010,7,9,1,540.8898611
2010,7,9,2,530.9843671
2010,7,9,3,529.544047
2010,7,9,4,545.2882729
2010,7,9,5,576.5609951
2010,7,9,6,608.5468001
2010,7,9,7,657.7100442
2010,7,9,8,692.4674373
2010,7,9,9,722.7691394
2010,7,9,10,743.3944883
2010,7,9,11,781.6693041
2010,7,9,12,803.4203035
2010,7,9,13,831.0772704
2010,7,9,14,826.263185
2010,7,9,15,801.8073498
2010,7,9,16,796.8789319
2010,7,9,17,784.1786851
2010,7,9,18,763.6860464
2010,7,9,19,739.4232221
2010,7,9,20,729.7300817
2010,7,9,21,714.5244501
2010,7,9,22,642.721066
2010,7,9,23,589.4574546
2010,7,10,0,555.3294077
2010,7,10,1,532.6840886
2010,7,10,2,521.0581462
2010,7,10,3,516.2761997
2010,7,10,4,518.0262698
2010,7,10,5,533.4286038
2010,7,10,6,573.6402319
2010,7,10,7,623.0236756
2010,7,10,8,668.0720395
2010,7,10,9,699.2960738
2010,7,10,10,722.6211858
2010,7,10,11,735.8493482
2010,7,10,12,744.8973287
2010,7,10,13,750.0002353
2010,7,10,14,748.3650331
2010,7,10,15,740.6453455
2010,7,10,16,738.9355992
2010,7,10,17,727.1888095
2010,7,10,18,704.5900897
2010,7,10,19,682.2675781
2010,7,10,20,681.9237845
2010,7,10,21,690.8123802
2010,7,10,22,633.7080686
2010,7,10,23,588.5275968
2010,7,11,0,553.2306802
2010,7,11,1,533.6047412
2010,7,11,2,524.5635587
2010,7,11,3,518.5692145
2010,7,11,4,515.5750539
2010,7,11,5,522.828944
2010,7,11,6,564.8220408
2010,7,11,7,618.3714953
2010,7,11,8,658.9857031
2010,7,11,9,684.7715812
2010,7,11,10,708.0568259
2010,7,11,11,728.6491378
2010,7,11,12,737.9320411
2010,7,11,13,742.1689757
2010,7,11,14,741.5685172
2010,7,11,15,723.2906915
2010,7,11,16,731.7919544
2010,7,11,17,729.7315826
2010,7,11,18,719.4952616
2010,7,11,19,732.7354721
2010,7,11,20,726.371299
2010,7,11,21,700.2547199
2010,7,11,22,625.7617802
2010,7,11,23,577.8623517
2010,7,12,0,548.8818514
2010,7,12,1,533.2904146
2010,7,12,2,525.4864657
2010,7,12,3,530.0363137
2010,7,12,4,550.9870671
2010,7,12,5,580.1695472
2010,7,12,6,628.1144882
2010,7,12,7,664.8943077
2010,7,12,8,696.2832621
2010,7,12,9,712.46906
2010,7,12,10,730.4204233
2010,7,12,11,737.9878203
2010,7,12,12,718.3447004
2010,7,12,13,709.0365847
2010,7,12,14,700.1947289
2010,7,12,15,685.0625769
2010,7,12,16,677.9295359
2010,7,12,17,686.8899286
2010,7,12,18,671.8364796
2010,7,12,19,653.3845433
2010,7,12,20,648.9155204
2010,7,12,21,639.8012324
2010,7,12,22,595.1987387
2010,7,12,23,558.4581585
2010,7,13,0,534.7805425
2010,7,13,1,519.4851666
2010,7,13,2,514.5250455
2010,7,13,3,520.085952
2010,7,13,4,531.7780209
2010,7,13,5,548.2174764
2010,7,13,6,581.0793552
2010,7,13,7,601.9968759
2010,7,13,8,627.6881597
2010,7,13,9,625.9257714
2010,7,13,10,635.1118574
2010,7,13,11,636.4274375
2010,7,13,12,634.3169717
2010,7,13,13,629.8535441
2010,7,13,14,619.0728673
2010,7,13,15,617.6364573
2010,7,13,16,619.0445924
2010,7,13,17,621.9236302
2010,7,13,18,619.2354814
2010,7,13,19,615.9313382
2010,7,13,20,622.6535815
2010,7,13,21,629.563415
2010,7,13,22,588.4580168
2010,7,13,23,554.2532317
2010,7,14,0,532.2324605
2010,7,14,1,515.7341072
2010,7,14,2,510.4039635
2010,7,14,3,515.6095659
2010,7,14,4,533.8691215
2010,7,14,5,561.0512749
2010,7,14,6,587.3533495
2010,7,14,7,605.6219139
2010,7,14,8,621.7455383
2010,7,14,9,618.6930745
2010,7,14,10,624.7926765
2010,7,14,11,629.7787507
2010,7,14,12,634.4194346
2010,7,14,13,639.1192107
2010,7,14,14,641.0019682
2010,7,14,15,647.4877001
2010,7,14,16,652.0670083
2010,7,14,17,655.2215057
2010,7,14,18,648.7413016
2010,7,14,19,638.2615529
2010,7,14,20,639.9133113
2010,7,14,21,650.9603546
2010,7,14,22,594.7116406
2010,7,14,23,550.9903861
2010,7,15,0,526.2026223
2010,7,15,1,514.2050688
2010,7,15,2,506.8820287
2010,7,15,3,513.0712309
2010,7,15,4,533.2776816
2010,7,15,5,572.1395278
2010,7,15,6,612.2461497
2010,7,15,7,644.0369356
2010,7,15,8,666.9896783
2010,7,15,9,664.0558687
2010,7,15,10,691.6888926
2010,7,15,11,709.0496896
2010,7,15,12,733.4260615
2010,7,15,13,742.4474085
2010,7,15,14,746.096539
2010,7,15,15,750.8080715
2010,7,15,16,753.9530128
2010,7,15,17,749.3464511
2010,7,15,18,728.5698966
2010,7,15,19,707.1196552
2010,7,15,20,703.3978331
2010,7,15,21,702.4774242
2010,7,15,22,628.3899668
2010,7,15,23,580.139531
2010,7,16,0,551.0078409
2010,7,16,1,532.9611886
2010,7,16,2,523.5667901
2010,7,16,3,523.8680869
2010,7,16,4,540.3521116
2010,7,16,5,577.6832328
2010,7,16,6,631.3474147
2010,7,16,7,663.1389567
2010,7,16,8,687.9965344
2010,7,16,9,711.100711
2010,7,16,10,731.5416239
2010,7,16,11,740.625744
2010,7,16,12,751.4105078
2010,7,16,13,756.9436306
2010,7,16,14,755.7806059
2010,7,16,15,755.5056398
2010,7,16,16,753.3890521
2010,7,16,17,739.9723606
2010,7,16,18,720.1264442
2010,7,16,19,705.2018248
2010,7,16,20,699.5488053
2010,7,16,21,678.5511819
2010,7,16,22,615.1798016
2010,7,16,23,570.1415273
2010,7,17,0,542.8458013
2010,7,17,1,525.9045483
2010,7,17,2,516.4867111
2010,7,17,3,513.8258086
2010,7,17,4,522.356796
2010,7,17,5,542.8367515
2010,7,17,6,587.7810478
2010,7,17,7,631.5091217
2010,7,17,8,673.0339277
2010,7,17,9,692.2275518
2010,7,17,10,703.8949847
2010,7,17,11,699.4435539
2010,7,17,12,692.4665644
2010,7,17,13,689.6871677
2010,7,17,14,690.2976282
2010,7,17,15,701.7018162
2010,7,17,16,711.9294259
2010,7,17,17,711.8821283
2010,7,17,18,697.7630634
2010,7,17,19,681.3241785
2010,7,17,20,681.5273558
2010,7,17,21,671.1682598
2010,7,17,22,614.9461203
2010,7,17,23,565.4039679
2010,7,18,0,535.8754309
2010,7,18,1,520.0797795
2010,7,18,2,515.2194159
2010,7,18,3,511.652608
2010,7,18,4,509.6502282
2010,7,18,5,524.3950764
2010,7,18,6,562.7334397
2010,7,18,7,609.4651554
2010,7,18,8,651.3509485
2010,7,18,9,673.5738465
2010,7,18,10,689.0765697
2010,7,18,11,698.240836
2010,7,18,12,703.2140018
2010,7,18,13,705.1024492
2010,7,18,14,710.984036
2010,7,18,15,722.6235129
2010,7,18,16,737.1735578
2010,7,18,17,743.0479852
2010,7,18,18,730.6969403
2010,7,18,19,715.2025856
2010,7,18,20,709.9493372
2010,7,18,21,682.8295936
2010,7,18,22,620.1985704
2010,7,18,23,570.3538117
2010,7,19,0,543.3915702
2010,7,19,1,527.9677536
2010,7,19,2,524.4294877
2010,7,19,3,528.9002239
2010,7,19,4,554.6481179
2010,7,19,5,597.1026376
2010,7,19,6,642.8636675
2010,7,19,7,677.7798322
2010,7,19,8,705.4181015
2010,7,19,9,725.9822276
2010,7,19,10,740.123652
2010,7,19,11,748.5111864
2010,7,19,12,747.809022
2010,7,19,13,733.8242505
2010,7,19,14,732.2439268
2010,7,19,15,725.5160141
2010,7,19,16,724.3848088
2010,7,19,17,718.5744396
2010,7,19,18,704.7391437
2010,7,19,19,684.8030943
2010,7,19,20,679.4442763
2010,7,19,21,673.1829513
2010,7,19,22,624.4470352
2010,7,19,23,580.7137522
2010,7,20,0,550.7052609
2010,7,20,1,534.0639376
2010,7,20,2,525.1647624
2010,7,20,3,530.1936848
2010,7,20,4,545.9878532
2010,7,20,5,572.6047958
2010,7,20,6,600.3544962
2010,7,20,7,627.3477645
2010,7,20,8,650.565871
2010,7,20,9,644.5594357
2010,7,20,10,662.4630317
2010,7,20,11,672.0129558
2010,7,20,12,676.8190674
2010,7,20,13,669.7110184
2010,7,20,14,672.7954551
2010,7,20,15,671.6754566
2010,7,20,16,680.8843233
2010,7,20,17,679.543399
2010,7,20,18,667.8983084
2010,7,20,19,660.6667538
2010,7,20,20,655.9077986
2010,7,20,21,651.5280619
2010,7,20,22,613.9537165
2010,7,20,23,576.0187453
2010,7,21,0,546.975716
2010,7,21,1,531.3618707
2010,7,21,2,520.3220798
2010,7,21,3,524.336178
2010,7,21,4,536.7064032
2010,7,21,5,558.8555149
2010,7,21,6,582.9802928
2010,7,21,7,609.4348428
2010,7,21,8,637.5020037
2010,7,21,9,644.8386728
2010,7,21,10,660.2260516
2010,7,21,11,676.3477536
2010,7,21,12,685.7708581
2010,7,21,13,682.1510175
2010,7,21,14,689.805398
2010,7,21,15,702.2114106
2010,7,21,16,713.6962692
2010,7,21,17,719.3548011
2010,7,21,18,714.7702598
2010,7,21,19,705.4248461
2010,7,21,20,701.931831
2010,7,21,21,700.0493495
2010,7,21,22,645.0494983
2010,7,21,23,587.1283779
2010,7,22,0,555.5187662
2010,7,22,1,538.1277808
2010,7,22,2,531.5988047
2010,7,22,3,533.4437024
2010,7,22,4,555.0781806
2010,7,22,5,589.7544181
2010,7,22,6,636.4842029
2010,7,22,7,678.6411409
2010,7,22,8,722.3697029
2010,7,22,9,750.3249104
2010,7,22,10,771.8169093
2010,7,22,11,794.1357129
2010,7,22,12,807.7759739
2010,7,22,13,818.7594049
2010,7,22,14,822.7963917
2010,7,22,15,817.1547247
2010,7,22,16,828.1234531
2010,7,22,17,816.0459371
2010,7,22,18,792.0016835
2010,7,22,19,769.4352997
2010,7,22,20,755.5427461
2010,7,22,21,719.8203359
2010,7,22,22,653.5053289
2010,7,22,23,598.8640861
2010,7,23,0,566.1106503
2010,7,23,1,547.2562506
2010,7,23,2,535.4237068
2010,7,23,3,536.3208133
2010,7,23,4,552.8247769
2010,7,23,5,586.3190282
2010,7,23,6,634.9408448
2010,7,23,7,668.0712754
2010,7,23,8,681.0360505
2010,7,23,9,718.6390568
2010,7,23,10,736.9156256
2010,7,23,11,754.7113132
2010,7,23,12,764.8543899
2010,7,23,13,767.2731379
2010,7,23,14,784.4599863
2010,7,23,15,792.21154
2010,7,23,16,799.6170131
2010,7,23,17,796.600556
2010,7,23,18,775.9355949
2010,7,23,19,753.4613731
2010,7,23,20,741.7463008
2010,7,23,21,720.1366875
2010,7,23,22,657.153618
2010,7,23,23,603.1939507
2010,7,24,0,563.311343
2010,7,24,1,543.7919145
2010,7,24,2,533.3871892
2010,7,24,3,526.7621825
2010,7,24,4,529.9266806
2010,7,24,5,544.753699
2010,7,24,6,585.7644056
2010,7,24,7,635.1338767
2010,7,24,8,681.9214694
2010,7,24,9,711.0265824
2010,7,24,10,738.6451833
2010,7,24,11,755.6446034
2010,7,24,12,733.3757012
2010,7,24,13,744.1649781
2010,7,24,14,758.1489888
2010,7,24,15,769.6685678
2010,7,24,16,775.1983036
2010,7,24,17,771.5947939
2010,7,24,18,755.242356
2010,7,24,19,727.9026244
2010,7,24,20,713.054868
2010,7,24,21,716.4513058
2010,7,24,22,656.5316992
2010,7,24,23,598.2370875
2010,7,25,0,562.9857563
2010,7,25,1,548.2447385
2010,7,25,2,537.0578823
2010,7,25,3,530.6752692
2010,7,25,4,526.3993355
2010,7,25,5,535.1528193
2010,7,25,6,574.8763475
2010,7,25,7,623.726806
2010,7,25,8,667.7287683
2010,7,25,9,701.4168885
2010,7,25,10,737.4172826
2010,7,25,11,759.836705
2010,7,25,12,776.7648677
2010,7,25,13,792.1079669
2010,7,25,14,809.8017565
2010,7,25,15,823.3898927
2010,7,25,16,832.7702124
2010,7,25,17,828.4652907
2010,7,25,18,805.8581523
2010,7,25,19,782.2966429
2010,7,25,20,775.9313221
2010,7,25,21,726.5438939
2010,7,25,22,645.0666808
2010,7,25,23,586.986587
2010,7,26,0,554.5444374
2010,7,26,1,536.4156139
2010,7,26,2,527.4981385
2010,7,26,3,532.3378791
2010,7,26,4,553.0491142
2010,7,26,5,588.7461706
2010,7,26,6,625.8900686
2010,7,26,7,665.128212
2010,7,26,8,706.6220005
2010,7,26,9,736.8714979
2010,7,26,10,756.2008356
2010,7,26,11,772.9877222
2010,7,26,12,784.2910958
2010,7,26,13,790.8767985
2010,7,26,14,793.7370474
2010,7,26,15,794.5707664
2010,7,26,16,795.5252229
2010,7,26,17,784.3859527
2010,7,26,18,761.1811288
2010,7,26,19,730.1336531
2010,7,26,20,712.5071081
2010,7,26,21,691.2781931
2010,7,26,22,631.5510431
2010,7,26,23,588.0388836
2010,7,27,0,553.2514919
2010,7,27,1,537.03364
2010,7,27,2,524.9472327
2010,7,27,3,525.8210475
2010,7,27,4,543.2651611
2010,7,27,5,564.232636
2010,7,27,6,575.6217637
2010,7,27,7,599.4214022
2010,7,27,8,632.5657784
2010,7,27,9,648.656132
2010,7,27,10,668.4002456
2010,7,27,11,684.0084705
2010,7,27,12,694.8866549
2010,7,27,13,695.5443299
2010,7,27,14,697.4608914
2010,7,27,15,700.2675692
2010,7,27,16,707.0733562
2010,7,27,17,704.907466
2010,7,27,18,691.8413432
2010,7,27,19,678.6904571
2010,7,27,20,668.9574435
2010,7,27,21,653.6249514
2010,7,27,22,622.4128335
2010,7,27,23,578.4463896
2010,7,28,0,552.8894931
2010,7,28,1,538.1225093
2010,7,28,2,529.3256655
2010,7,28,3,530.8216767
2010,7,28,4,545.3046514
2010,7,28,5,564.9591382
2010,7,28,6,587.7399121
2010,7,28,7,610.9532077
2010,7,28,8,633.8634608
2010,7,28,9,626.4617052
2010,7,28,10,634.7088235
2010,7,28,11,639.6728508
2010,7,28,12,644.4555695
2010,7,28,13,641.5061592
2010,7,28,14,633.6263931
2010,7,28,15,634.6528138
2010,7,28,16,647.1967159
2010,7,28,17,650.6588523
2010,7,28,18,645.5952769
2010,7,28,19,640.2139139
2010,7,28,20,641.3483737
2010,7,28,21,647.5458563
2010,7,28,22,595.2086031
2010,7,28,23,551.6899273
2010,7,29,0,528.3650385
2010,7,29,1,514.9739495
2010,7,29,2,511.4147517
2010,7,29,3,517.0076035
2010,7,29,4,539.6064666
2010,7,29,5,578.7560738
2010,7,29,6,619.3762798
2010,7,29,7,651.6377412
2010,7,29,8,675.0201906
2010,7,29,9,706.8836473
2010,7,29,10,722.6303951
2010,7,29,11,737.2428554
2010,7,29,12,744.7659165
2010,7,29,13,751.1574632
2010,7,29,14,757.8242205
2010,7,29,15,761.6009913
2010,7,29,16,769.1947164
2010,7,29,17,762.9756489
2010,7,29,18,749.2124559
2010,7,29,19,733.5761476
2010,7,29,20,725.7892048
2010,7,29,21,692.5988236
2010,7,29,22,626.9427088
2010,7,29,23,578.1019208
2010,7,30,0,552.3704273
2010,7,30,1,534.026345
2010,7,30,2,524.85404
2010,7,30,3,526.6114802
2010,7,30,4,543.1965509
2010,7,30,5,580.0544108
2010,7,30,6,621.8414398
2010,7,30,7,656.1664857
2010,7,30,8,684.0377815
2010,7,30,9,706.2101245
2010,7,30,10,690.8596669
2010,7,30,11,704.0769269
2010,7,30,12,716.3246634
2010,7,30,13,722.4718088
2010,7,30,14,729.4236169
2010,7,30,15,736.4741554
2010,7,30,16,742.6234943
2010,7,30,17,733.4365289
2010,7,30,18,712.3422594
2010,7,30,19,694.7065501
2010,7,30,20,690.6666338
2010,7,30,21,695.0041075
2010,7,30,22,631.8073608
2010,7,30,23,578.5044847
2010,7,31,0,542.4716073
2010,7,31,1,525.7334501
2010,7,31,2,513.8728207
2010,7,31,3,506.3763189
2010,7,31,4,508.071107
2010,7,31,5,525.4881691
2010,7,31,6,560.9174631
2010,7,31,7,606.6530675
2010,7,31,8,641.1343795
2010,7,31,9,666.8855965
2010,7,31,10,686.9950481
2010,7,31,11,692.0574587
2010,7,31,12,698.3227115
2010,7,31,13,701.611756
2010,7,31,14,710.6608382
2010,7,31,15,719.8881749
2010,7,31,16,723.8573521
2010,7,31,17,716.512537
2010,7,31,18,702.4019606
2010,7,31,19,693.6006353
2010,7,31,20,693.193109
2010,7,31,21,668.8427868
2010,7,31,22,607.7521155
2010,7,31,23,559.4929586
2010,8,1,0,524.3403611
2010,8,1,1,510.9423605
2010,8,1,2,501.7932246
2010,8,1,3,494.2571724
2010,8,1,4,495.4207574
2010,8,1,5,504.229718
2010,8,1,6,539.7792907
2010,8,1,7,584.6165402
2010,8,1,8,622.4625861
2010,8,1,9,650.4008744
2010,8,1,10,672.1020658
2010,8,1,11,682.449614
2010,8,1,12,690.2804292
2010,8,1,13,694.5792095
2010,8,1,14,704.1352457
2010,8,1,15,718.2922389
2010,8,1,16,729.9780484
2010,8,1,17,736.3837337
2010,8,1,18,726.6273796
2010,8,1,19,711.6235529
2010,8,1,20,696.8554347
2010,8,1,21,667.6454815
2010,8,1,22,597.607217
2010,8,1,23,550.5411909
2010,8,2,0,523.4910071
2010,8,2,1,509.3499358
2010,8,2,2,503.4872204
2010,8,2,3,509.3010361
2010,8,2,4,533.486951
2010,8,2,5,573.8823361
2010,8,2,6,594.4942037
2010,8,2,7,626.4042865
2010,8,2,8,650.6714777
2010,8,2,9,680.5467856
2010,8,2,10,702.20912
2010,8,2,11,717.9886098
2010,8,2,12,728.545074
2010,8,2,13,746.3916181
2010,8,2,14,753.025945
2010,8,2,15,757.734984
2010,8,2,16,761.9648612
2010,8,2,17,752.6470327
2010,8,2,18,726.0938349
2010,8,2,19,703.6296568
2010,8,2,20,691.0783449
2010,8,2,21,685.0717699
2010,8,2,22,624.8876294
2010,8,2,23,583.1203899
2010,8,3,0,557.6510883
2010,8,3,1,539.7506363
2010,8,3,2,530.6112423
2010,8,3,3,530.4091129
2010,8,3,4,544.3339233
2010,8,3,5,542.1851466
2010,8,3,6,565.0555562
2010,8,3,7,597.8932327
2010,8,3,8,622.7093976
2010,8,3,9,647.5166869
2010,8,3,10,664.3714643
2010,8,3,11,680.0404713
2010,8,3,12,691.1275591
2010,8,3,13,696.5084646
2010,8,3,14,704.197783
2010,8,3,15,701.9649857
2010,8,3,16,712.5187204
2010,8,3,17,708.9410469
2010,8,3,18,691.8331374
2010,8,3,19,682.1148359
2010,8,3,20,677.1889109
2010,8,3,21,667.6651091
2010,8,3,22,622.7522916
2010,8,3,23,581.86573
2010,8,4,0,556.1400616
2010,8,4,1,541.3248968
2010,8,4,2,532.8606435
2010,8,4,3,533.9212897
2010,8,4,4,543.8354396
2010,8,4,5,536.1382982
2010,8,4,6,554.9968616
2010,8,4,7,581.90325
2010,8,4,8,605.9023424
2010,8,4,9,628.9191982
2010,8,4,10,645.6522631
2010,8,4,11,659.5032535
2010,8,4,12,673.2421811
2010,8,4,13,682.3741061
2010,8,4,14,692.5047621
2010,8,4,15,701.6368114
2010,8,4,16,715.293562
2010,8,4,17,716.5413453
2010,8,4,18,709.5457045
2010,8,4,19,702.6213362
2010,8,4,20,700.3342691
2010,8,4,21,698.8522189
2010,8,4,22,627.7822188
2010,8,4,23,579.3449386
2010,8,5,0,554.8681723
2010,8,5,1,541.4235577
2010,8,5,2,530.3957009
2010,8,5,3,529.9006909
2010,8,5,4,546.6611672
2010,8,5,5,554.56945
2010,8,5,6,597.2590256
2010,8,5,7,627.7340068
2010,8,5,8,661.3823369
2010,8,5,9,693.7815666
2010,8,5,10,714.8730201
2010,8,5,11,728.5096893
2010,8,5,12,741.0531514
2010,8,5,13,751.7291801
2010,8,5,14,751.2628348
2010,8,5,15,748.9424808
2010,8,5,16,746.8576449
2010,8,5,17,736.210227
2010,8,5,18,719.2290042
2010,8,5,19,702.1840863
2010,8,5,20,694.9366648
2010,8,5,21,685.5977476
2010,8,5,22,620.6599085
2010,8,5,23,577.7189528
2010,8,6,0,553.4753528
2010,8,6,1,537.8900948
2010,8,6,2,529.1143486
2010,8,6,3,529.3834056
2010,8,6,4,544.4496452
2010,8,6,5,548.2272997
2010,8,6,6,585.8462579
2010,8,6,7,619.4644774
2010,8,6,8,643.3921628
2010,8,6,9,668.0572889
2010,8,6,10,692.6656575
2010,8,6,11,704.43595
2010,8,6,12,714.5295353
2010,8,6,13,724.1253611
2010,8,6,14,727.5483707
2010,8,6,15,729.8415647
2010,8,6,16,725.5197786
2010,8,6,17,712.2425883
2010,8,6,18,686.9220127
2010,8,6,19,669.8300956
2010,8,6,20,665.5995796
2010,8,6,21,667.3935777
2010,8,6,22,605.6033173
2010,8,6,23,565.7927907
2010,8,7,0,539.283882
2010,8,7,1,523.0269807
2010,8,7,2,513.8787833
2010,8,7,3,513.0787591
2010,8,7,4,521.2126805
2010,8,7,5,534.7894391
2010,8,7,6,567.8855797
2010,8,7,7,576.0121387
2010,8,7,8,607.9598713
2010,8,7,9,638.9614955
2010,8,7,10,664.3189673
2010,8,7,11,673.2536386
2010,8,7,12,681.0150028
2010,8,7,13,691.9126904
2010,8,7,14,699.1558031
2010,8,7,15,707.0833427
2010,8,7,16,711.3771413
2010,8,7,17,705.8923911
2010,8,7,18,686.7990439
2010,8,7,19,677.1216043
2010,8,7,20,672.3882883
2010,8,7,21,674.8836822
2010,8,7,22,609.6308873
2010,8,7,23,566.760243
2010,8,8,0,539.8238661
2010,8,8,1,525.3940995
2010,8,8,2,514.922114
2010,8,8,3,508.9877094
2010,8,8,4,509.9304081
2010,8,8,5,519.3308023
2010,8,8,6,551.8656193
2010,8,8,7,599.2024548
2010,8,8,8,636.4638603
2010,8,8,9,668.6184943
2010,8,8,10,691.4832864
2010,8,8,11,705.0430322
2010,8,8,12,717.2086563
2010,8,8,13,727.7745409
2010,8,8,14,742.2783756
2010,8,8,15,755.9315225
2010,8,8,16,768.3861659
2010,8,8,17,772.2308732
2010,8,8,18,762.0684611
2010,8,8,19,750.4514419
2010,8,8,20,738.0495543
2010,8,8,21,698.3881096
2010,8,8,22,623.8086928
2010,8,8,23,574.6369304
2010,8,9,0,546.6594081
2010,8,9,1,530.5016888
2010,8,9,2,525.3706757
2010,8,9,3,529.8954505
2010,8,9,4,552.5184104
2010,8,9,5,560.2790038
2010,8,9,6,604.692376
2010,8,9,7,638.7349921
2010,8,9,8,666.539682
2010,8,9,9,701.0888323
2010,8,9,10,724.4865133
2010,8,9,11,736.5876743
2010,8,9,12,745.8730644
2010,8,9,13,755.9952095
