,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
7078,6775.838459818381,16451.361781327683,2374.3925860049394,10766.96234280024,6002.337491141592,4699.066500596262
7079,6469.889665880478,15366.30066044435,2142.6842767318494,9915.946147144654,5331.840975911937,4511.211481978666
7080,5619.919215330119,13978.059789258126,1808.1927015960116,8662.290667621166,4696.31503251682,4410.615171100423
7081,5560.7741385788495,13635.873334046664,1719.525679658589,8279.60824607782,4519.457959969784,4346.225402254837
7082,5597.1677969395805,13550.193375537125,1665.316688211688,8003.332557055874,4368.214487942784,4292.077389433086
7083,5741.832236280331,13653.960454124757,1639.9516660295317,7933.002557063261,4319.447012283233,4295.0115717628505
7084,6132.86512361587,14324.512784472774,1653.0108988903469,8005.57833888211,4307.911647837551,4311.832920970678
7085,6720.053681476877,15700.650502182956,1731.4610048084357,8370.732536060077,4468.325179757238,4467.404736274875
7086,7162.51937051671,17613.05438390856,1898.8393722173687,9014.528858800812,4790.464617978466,4798.338997386938
7087,7275.446647577845,18970.124203463052,1995.7734541314023,9246.787042677648,5041.933775491369,5015.856153633744
7088,7286.06164437935,18904.765182557487,2072.8474148708333,9584.462982642206,5144.3872138098495,5131.570486609202
7089,7187.693522271295,18642.37854612313,2160.084006797093,10024.857189775263,5246.5067081341485,5176.212651876758
7090,7033.598774159409,18439.68251742549,2232.9804648209974,10442.886759999197,5355.419464904978,5256.038260224115
7091,6859.062661106994,18063.736208624214,2285.9748495029107,10663.89751930923,5364.700507201762,5272.840432936319
7092,6727.129543739271,17982.359445248072,2328.5726125994793,10783.4779203889,5411.2656551065265,5256.7701875074745
7093,6630.823682657072,17583.44721037522,2369.405475058018,10929.733853057543,5446.016344170291,5218.871054402251
7094,6622.316168916653,17723.334740902475,2402.393691480417,11084.09296062926,5563.214659309717,5176.686955867576
7095,6710.447857144582,17711.060427038406,2435.5752144434186,11121.86507784009,5772.614055671132,5113.208577222848
7096,6943.749699795426,17992.316717371265,2467.1821477912517,11135.701777465265,5975.969097330155,5081.1951147241025
7097,7314.624633999635,18727.98184732434,2495.7125437123873,11016.373075308285,6134.308990673928,5080.083627259255
7098,7355.837214481897,19672.74981463478,2597.4518845929397,11418.193149398048,6281.941092518637,5090.929862352551
7099,7169.705238994555,19425.954349289743,2649.763062845595,11489.408614086022,6547.599582722751,5243.938634394185
7100,6845.266437940316,18596.3604060934,2563.330863564925,11252.362615420356,6366.046979883676,5115.0575294513965
7101,6452.127077593924,17080.952999872883,2404.3229943297215,10726.548888364205,6027.496049087503,4837.83804631981
7102,6037.994882871686,15750.423052899807,2175.834798196793,9804.44821967222,5601.684656981679,4551.684531276325
7103,5775.971862373707,14702.874489422924,1962.3029435785106,9080.653756283768,4929.9254411316215,4442.06568375832
7104,5485.674829874888,13890.279724472333,1826.9322626304809,8108.615241427231,4728.634697858326,4234.821920131596
7105,5435.929334680266,13569.413906516274,1740.0580463285114,7750.994243658132,4524.735880244414,4129.031546646825
7106,5452.279660773253,13469.264007722253,1691.6281109785798,7513.58860068231,4383.406681224152,4097.541020967721
7107,5618.998598403837,13620.320609068325,1667.5366496642293,7469.599418506798,4385.0036831666075,4121.04600660667
7108,6049.808396549433,14264.874952770371,1683.7228536020077,7594.782084722086,4380.5920228002615,4161.103292328881
7109,6714.528315585581,15776.576895789582,1776.137740937655,7968.8543707986,4552.023121387237,4328.618821522636
7110,7188.0921649795355,17750.69976868105,1966.8963173301865,8651.477929248844,4900.070369800632,4674.967607519307
7111,7263.489657131151,19023.74349827166,2084.9122716084553,8946.82003576032,5164.527495701578,4898.599864697046
7112,7233.611880355839,18883.05144976412,2163.3704784859397,9264.96855391358,5310.611816729052,5031.33332956472
7113,7146.298563410283,18647.632355613572,2252.208354561136,9654.602438768407,5424.423263390428,5121.083485720598
7114,7041.469043719818,18455.60793846708,2331.0952508936334,9968.444125935688,5549.9141276908,5189.242124566501
7115,6928.728452092235,18150.90526458014,2385.3086656778755,10195.03783060775,5564.847287274843,5220.528008710653
7116,6788.350200353241,17845.700131000187,2429.235602111329,10381.53500088609,5600.9805057692,5170.476805290971
7117,6705.133020972584,17631.700566397805,2470.606680790163,10501.78952607604,5625.249869387827,5111.629807723645
7118,6638.745556584885,17404.13388388464,2502.533702044511,10637.11661855035,5738.160553810749,5116.557265816575
7119,6726.136101843727,17349.313402582873,2529.075287338159,10612.395133425769,5925.849120593566,4991.06472121831
7120,6975.904459746027,17662.532992133718,2551.9883550248196,10546.641295254101,6095.88282741352,4930.706453341053
7121,7321.305796344696,18285.993771744863,2580.7330170772025,10413.287627521751,6257.688686148926,4930.210314902484
7122,7351.8924182793035,19303.111557712637,2671.1856936265353,10793.764889935215,6453.20990688759,4934.318966708351
7123,7148.073360051335,19297.031844622717,2716.441907767612,10922.780692435392,6768.781235199563,5050.384977553162
7124,6803.72218962456,18390.808298313295,2629.448027462287,10701.21485731457,6512.138597166807,4881.915163658378
7125,6333.355470771475,16935.347023443774,2466.4613734581385,10162.789470360935,6147.516337244616,4636.838882930284
7126,5954.020039808248,15646.313136430545,2221.8284709811414,9304.853013469865,5661.830357503062,4342.520494160741
7127,5702.987835132898,14663.545789613092,2002.1747071184927,8583.02386796101,5012.342381165348,4248.890785960173
7128,5244.866462135867,13698.922588381854,1920.0615130547383,8235.01166591292,4832.035792755188,4392.6982307815915
7129,5175.961706582737,13317.58160584972,1831.488358935463,7878.517786260134,4626.985833961426,4280.572723932922
7130,5204.04850306331,13226.50619305836,1779.3628903447566,7625.2874565682505,4472.672346903414,4254.096661754879
7131,5352.530995874649,13379.121198104005,1755.9059434530946,7559.452031839988,4470.871369274882,4271.76639812036
7132,5803.204883985806,14079.92430434063,1772.545001422288,7677.3739502887165,4499.21546319582,4340.243298704578
7133,6483.695547765529,15529.565535567863,1872.2958949928566,8075.832496426298,4693.725412864364,4536.9833535150765
7134,6923.627885489474,17425.800943634542,2074.8350891007262,8823.704663341923,5071.782531426666,4930.8566484818575
7135,6949.329922765115,18674.67856348722,2195.837534563871,9168.451696023702,5309.697824008937,5145.836598976012
7136,6874.280907071227,18533.015803910486,2282.1611410450564,9438.895356005285,5368.151553905922,5197.800538785379
7137,6752.841065859459,18208.165512924705,2376.487133461738,9816.992033913375,5429.297378432603,5253.521698414117
7138,6587.3721551152275,17895.45831274118,2460.2108234661996,10172.27562996321,5585.593879859762,5322.454723307952
7139,6442.721774657134,17423.886055111667,2512.204941005731,10398.806612410517,5527.507007833437,5318.103262238271
7140,6330.065910637177,17129.900044280068,2552.8420003033048,10539.654972748052,5548.447264876856,5255.317007443127
7141,6214.258634525972,16869.235182528737,2594.8629485843844,10638.715489645805,5567.302743708887,5195.727606460617
7142,6177.214710271534,16698.846888667642,2619.9216439362526,10730.820678192105,5628.074491383034,5217.42982804953
7143,6283.859945248659,16707.13546669082,2642.462234646334,10732.667804909672,5903.562636326611,5067.035427209981
7144,6514.025559478355,16912.889223548158,2662.2692152712993,10702.195700474764,6031.012765674694,5078.167620608983
7145,6859.251414103161,17365.46143216455,2686.3378387675834,10581.772110657712,6173.447402338917,5078.730970349542
7146,6882.126989094207,18061.340663624003,2788.1594319867568,11003.785651127077,6535.803287716373,4975.52321717006
7147,6704.017625994325,17936.485572256344,2835.6104112399853,11162.93500686415,6851.402866948957,5126.760967932823
7148,6395.992012370584,17073.864943503075,2739.282492144533,10919.878397897477,6669.781258439662,4991.897782866462
7149,5963.927305992785,16054.330471351363,2565.7759054958838,10338.178339023105,6251.682557049164,4757.958310187639
7150,5575.498071057608,15078.001646592067,2310.7984283223313,9491.287527742626,5703.3808121206675,4514.97020583368
7151,5358.415179463377,14222.290797659058,2080.479058983337,8731.495191819075,5125.855630336894,4342.92883825251
7152,5060.433640990839,13388.37240648371,1697.9723515083379,7084.244351086094,4894.889851207674,4073.7532307055862
7153,5067.059284014686,13117.964735599655,1618.986187254504,6793.693869919044,4739.9222941085645,4009.261054482679
7154,5098.192345321973,13000.160739116192,1570.5087065783528,6582.852727388278,4572.552396696472,3982.2336362568963
7155,5218.29699246908,13083.019482045731,1547.9339751353737,6545.270816910117,4572.4503014237,4023.7779793959917
7156,5648.146134149821,13607.041536797577,1564.9926940656312,6645.589548509856,4585.935447082495,4069.9639486235774
7157,6309.592557089744,14603.60295506796,1655.7551609527259,7027.154970004075,4746.779629125787,4215.511154131973
7158,6731.677832960008,15568.158123724712,1836.9726581811924,7626.924482181729,5227.634273119272,4641.730637475892
7159,6788.04552563437,16286.930958541177,1939.045723935758,7920.1412136916,5494.318324748206,4863.3326888322445
7160,6735.711691427709,16810.56111290344,2012.5212079867397,8179.15961196883,5557.005032023295,4909.522199693142
7161,6677.374075506289,17066.284347592835,2097.93603394977,8502.672758970322,5597.989707293514,4933.082970312717
7162,6571.2871068839195,16942.384338886783,2173.8012208270147,8827.795671066204,5746.370473421912,5028.656297726026
7163,6451.118134501035,16660.41742896419,2223.668063945643,8996.362413547495,5688.110451382573,5014.393530653201
7164,6332.929419627839,16342.731832250036,2259.8426018337404,9128.766995037457,5687.118572452909,4968.59357186641
7165,6222.814113831297,16051.654845030935,2297.185070961355,9192.41375273731,5703.289776528112,4924.921724656626
7166,6175.8525112011375,15822.489224693707,2321.209281255103,9262.709970380236,5775.73244009026,4945.625656861247
7167,6252.294599732957,15819.217696355256,2344.3030250821025,9280.922414731345,5973.529740184475,4855.62009905391
7168,6459.753070833032,16107.187096141504,2361.611071695644,9243.699067735039,6049.846583308268,4821.751200735427
7169,6743.081671166309,16622.08619518601,2384.8739208937236,9151.656775004327,6237.748020620447,4853.574411713592
7170,6704.032870408283,17176.47055218516,2474.7155121617743,9509.750549054204,6610.67098110572,4837.186251104416
7171,6526.025840469734,17042.79136191189,2512.4313330650875,9590.493770523814,6881.859029139968,4973.8114314161985
7172,6188.037019337687,16361.080409583274,2430.1725700388597,9438.564063872502,6639.408134022166,4806.808423153916
7173,5743.715994707888,15501.96883730503,2275.4689293803326,8986.861308168687,6227.384232656686,4641.953017781107
7174,5373.361091222432,14455.955301819777,2052.964060756931,8215.940834847639,5777.0350564866085,4328.405994162633
7175,5130.12422347872,13726.381454360675,1848.5164415962738,7584.68277075768,5297.481236452795,4025.0795149070555
7176,5100.852276171491,13210.643758986605,1505.9409662061091,6488.398388848277,4939.277819190997,3713.956895296563
7177,5064.787642686541,12937.375811593754,1436.437464094609,6232.126356340616,4762.357227448943,3660.3904570133277
7178,5099.159780459144,12807.926091994004,1395.6462961164762,6038.592487518414,4585.508818243961,3637.657798135821
7179,5262.165011526002,12889.018058090174,1376.932535525666,5998.949865426709,4569.688285811348,3694.6565199478578
7180,5701.563495278372,13404.355359131217,1395.6084387670962,6109.02727783927,4595.554461716889,3759.8446326836442
7181,6395.901264387582,14356.93116365457,1478.5017288641452,6504.232611368334,4797.165906962803,3919.3600951215903
7182,6847.3224929641565,15260.990701469505,1653.8017901512198,7151.90692430214,5310.075044927847,4318.534880192003
7183,6880.227960529935,15913.411135227592,1751.9495335747597,7407.195710977013,5638.533338175385,4562.866860127714
7184,6829.6938243057975,16397.96041078579,1813.2873974558481,7649.925566416965,5674.1557736256755,4574.68153881188
7185,6710.527075924931,16679.63200078143,1887.9000630644123,7980.356833051012,5736.2052573063775,4623.473070110453
7186,6556.943564153458,16714.477257361414,1957.881291827772,8280.858166540549,5821.128298984837,4720.846983474659
7187,6409.469461319519,16594.04297857768,2005.7607854589069,8490.712766205037,5751.612503957829,4772.476550198672
7188,6269.775329480353,16406.973421433107,2043.89420141965,8646.016045351824,5718.58820506508,4735.949351307311
7189,6142.216158968785,16173.618473716551,2080.2017343572556,8735.625343300979,5741.985245292575,4722.2758811012945
7190,6125.781951109381,16060.71708105382,2101.95167010031,8835.982967183034,5767.775489945017,4718.457023757312
7191,6229.787163731579,16113.315812671859,2118.854370162908,8837.723180050614,5852.222654779041,4743.863803836694
7192,6470.319317133004,16514.634623027236,2134.1201669026523,8776.996271391974,5942.985224863671,4724.116020498568
7193,6817.446824954574,17312.36501478176,2144.6871147303573,8676.73814664735,6086.524440329234,4709.804567124024
7194,6793.9111341596445,17982.07901168538,2222.0256506215233,8847.567233032818,6339.652743428199,4852.395620916523
7195,6606.814697341489,17803.099006934168,2257.66030088552,8906.414532478608,6627.608838388643,4910.53130757255
7196,6270.42640824099,17045.351049934186,2178.2384498224305,8703.17288400287,6407.548072020366,4705.565953811341
7197,5846.395392486521,15909.618459970668,2040.0195043616293,8208.66809813953,6062.331907904064,4462.473581887262
7198,5466.630703440606,14772.505412749182,1835.4859275459612,7525.274435593835,5616.76540752487,4226.16610203804
7199,5211.345276397887,13772.387306861443,1647.1776600446824,6935.123768831996,5112.841176703391,3898.9756522584876
7200,4629.4234987393875,12741.01638915284,1647.2062991062983,7311.849261344542,4629.574047862194,3951.9305510128283
7201,4609.17282175377,12482.095438342998,1573.9502074526197,7023.109984235247,4462.223947497443,3851.8408383873802
7202,4632.525879163116,12435.006335417624,1530.0185705194572,6798.170732020891,4333.195286816653,3778.3073684236942
7203,4778.807570123496,12617.092874896822,1510.1120483199345,6758.909344990856,4321.05445941942,3849.318809350046
7204,5207.42216622485,13365.795506412314,1534.9265152387843,6887.317192536809,4375.754951935908,3903.155206277204
7205,5843.205722797703,14863.11844772135,1627.3323539834294,7325.162987550848,4645.59812174191,4161.530799794257
7206,6215.746179980947,16772.533832619676,1826.9623365323068,8084.802169433354,5016.550837896275,4450.143667675495
7207,6206.3473925878425,18067.298164506523,1936.150058365039,8451.513593553484,5350.031868331026,4718.403841306119
7208,6142.387677239106,17969.380433542712,2005.2295611411355,8736.32249150971,5389.507110293011,4731.8703982678535
7209,6048.046759080834,17708.70082510835,2074.7656752285793,9105.030290180544,5452.404153749243,4767.672502000965
7210,5928.411145165788,17505.973353820948,2144.438680412901,9411.961419021418,5544.2081430357775,4893.54518393607
7211,5823.449110788616,17249.54139751914,2186.800542404847,9617.78140284252,5431.461151750449,4979.346733704296
7212,5745.9246028099205,17026.397368452606,2218.1023724172264,9741.629408884439,5409.250083586687,4927.757113513453
7213,5656.89009112947,16843.055671968832,2253.8135864159294,9803.741344113583,5446.9251598210285,4913.692518890985
7214,5627.526525209936,16608.94715965605,2276.781534312228,9896.609558354952,5488.529006225396,4910.897617411846
7215,5703.245136279608,16554.268888884766,2292.908767609193,9876.290919275196,5585.9555376140415,4903.658242450733
7216,5902.1347663731785,16782.67455020848,2305.93301047868,9822.046248226861,5689.588954312397,4909.106816355186
7217,6149.421678158601,17407.68241047915,2322.529688220551,9747.657224625907,5839.3060317397485,4850.618174962911
7218,6113.417644682473,18394.92773260105,2417.423029221091,9982.44170617939,6118.075596941381,4925.021460631824
7219,5938.056168680354,18298.33158402991,2448.7890304491275,10048.966499069471,6328.223041798489,4998.181568651212
7220,5671.012630006544,17403.326148385615,2357.2725337259594,9801.893645017784,6293.253033596469,4679.109548237093
7221,5247.085156703614,15891.681557894733,2204.3643605119896,9303.108533551504,5884.786885334327,4434.51345859778
7222,4923.963226203504,14584.777202574762,1984.8367619754988,8529.729122156725,5317.89712677048,4330.709004235692
7223,4693.009141294346,13577.443478904268,1787.9523909284474,7871.8696507357,4760.336495502434,4151.063443037011
7224,5287.332047357009,13653.201868548631,1785.223030917896,8982.91157806802,5159.205511227396,4594.705001829465
7225,5227.144081911891,13337.101468944573,1699.6333863219224,8633.835079600827,4973.405602358968,4503.763961293478
7226,5244.108414803074,13225.396280747915,1649.5696280403554,8360.452502544946,4826.138184079389,4426.032338622509
7227,5397.8597677376165,13405.543010050653,1627.6648153005676,8305.872284509263,4814.628796871815,4468.857066261262
7228,5849.809658837858,14147.23789648135,1648.8601101226857,8435.80126433733,4855.5021437286,4508.432622409697
7229,6526.3831020934485,15662.922308021254,1742.4435056741775,8898.529731142577,5070.929112704068,4688.139617120385
7230,6976.762554749881,17801.010755037056,1944.0154825875522,9694.186862208257,5526.485828086768,5081.192378486257
7231,7018.407243063127,19085.693538161642,2060.383592660102,10097.23819224154,5930.161396582635,5427.400806079678
7232,6979.330959959126,18798.624068162317,2136.2735898105025,10403.513777455455,5930.024533919441,5445.7355226925665
7233,6855.490250523367,18336.655274375204,2218.1219776380676,10824.584929764293,6005.026288716597,5508.172835818775
7234,6652.560913387276,18094.251489557093,2286.636994617719,11198.023793385591,6097.500671717159,5594.156192574658
7235,6541.539761637167,17770.02499057694,2330.059937109704,11464.604702688537,6053.867908960963,5630.259173704143
7236,6391.721567919051,17509.21207535259,2360.8269323340255,11569.98204386365,6040.193690437989,5565.435403805827
7237,6274.0507904239685,17265.353008418213,2393.2582916956926,11610.327014195866,6071.524644078644,5501.05499790969
7238,6226.648399555336,17104.440744562155,2415.0124284293406,11696.62394837658,6128.707236859372,5505.50882745856
7239,6270.6867555003855,17039.218073946606,2431.89889393548,11644.701717392483,6350.681379225255,5399.228558864029
7240,6492.190092593041,17441.843571373975,2446.692173843727,11594.229385556784,6535.467580263555,5359.024531296069
7241,6874.051566242099,18489.582220487282,2477.620295525971,11524.225356338897,6732.282905219948,5378.2532107613
7242,6874.044002007534,19312.754089926115,2589.9491709497006,11889.1327535533,7147.095493076859,5357.709378405711
7243,6718.590593458161,19006.83538308391,2617.8301951253798,11875.902354990081,7414.722573588039,5411.368658314994
7244,6436.627704638079,18096.687958046467,2523.9326086062024,11728.311753647708,7243.465054116672,5269.87140486536
7245,6025.885892484575,16633.054756972782,2374.168980105625,11134.15829241089,6655.642875523413,4998.250150551606
7246,5666.899599334857,15347.133751655903,2146.4935635182815,10309.176902145033,6092.100070345403,4876.921171081688
7247,5420.39158403794,14303.977153296406,1937.4973721325262,9548.52012199428,5511.702691644613,4643.76754251155
7248,5496.570840206935,13840.030964360927,1928.5907986520683,9182.204037630854,4756.508964221644,4796.6290597754705
7249,5458.584854857806,13527.187168484665,1835.6790251806244,8810.397346505688,4586.776861452856,4658.439605425225
7250,5482.655451014951,13471.890755788274,1780.7093738109893,8519.766413073363,4420.6015300256695,4579.609107895114
7251,5653.99358687811,13645.594619919213,1754.7818847278834,8442.714926911172,4422.11701811675,4647.443456990387
7252,6055.38806286022,14374.36964354976,1766.1060767726954,8544.368752537832,4455.292214976901,4709.370844418359
7253,6677.442601341208,15880.118014448948,1850.0275660634074,8918.343416910653,4578.584500212615,4831.581093101139
7254,7141.919458596704,17988.249496457163,2032.2036406800744,9585.813366153801,4918.498835373174,5178.57485693254
7255,7293.647659393873,19398.320063797895,2134.826816957122,9858.892659804053,5235.906163217983,5513.4737611381815
7256,7330.287406559839,19448.555412219055,2210.389977239227,10190.155657419155,5284.47276128171,5557.949466629782
7257,7261.116794218,19052.625835776904,2297.556976141227,10594.738953628232,5376.008565807925,5661.409656130004
7258,7116.127981150433,18777.710062793023,2372.2109029339003,10930.073857586414,5477.48318566572,5725.627253536769
7259,7018.053488747031,18521.725697402195,2416.0462006257703,11211.496946576603,5459.579179566714,5768.412405461126
7260,6898.788984415278,18062.67913994923,2454.3805800469304,11341.2404037358,5467.007629860524,5718.7261013724965
7261,6806.742899411469,18046.936466727755,2485.132401853968,11383.779861400688,5492.385338429511,5649.757892985552
7262,6800.136286959099,17568.877253505732,2501.683038414023,11519.070110720055,5552.523485453653,5616.435118263795
7263,6893.240786951097,17667.642682183905,2523.9268494385847,11442.209687328044,5747.263070089194,5501.5487971576595
7264,7128.585294197571,18070.661910936615,2548.941578241131,11424.622525089453,5968.668815003817,5457.621254609013
7265,7378.08809009456,18934.7229379966,2600.634133279759,11353.543396448777,6183.928509032958,5557.919543172542
7266,7281.657136948781,19893.27169234844,2739.2051861065775,11908.8175614865,6436.683125817559,5593.923297440161
7267,7076.149483570992,19731.861301849345,2786.336126933999,11971.922252650449,6750.766514193429,5631.153832164526
7268,6754.093886076615,19019.25400313334,2696.753188016164,11789.028944133652,6547.24166880444,5462.583906438957
7269,6310.057977646984,17514.215904109933,2537.4121668455155,11207.790088964804,6075.16677293695,5302.620738225547
7270,5896.9715041799745,15993.971052668281,2298.8702809077354,10332.302511677115,5606.398770849219,4997.729007755114
7271,5618.3433443771055,14878.748405585262,2074.4146728088162,9635.9396713675,5031.129628775837,4788.020929519023
7272,6132.540233229442,14922.70527463853,2095.8649340775028,10259.721297729522,5212.258540686339,4548.8510768304195
7273,6052.93999048761,14577.286468633183,1999.7909856209378,9846.679478410453,4992.285667834266,4453.068113088119
7274,6059.787745473612,14503.523822782385,1937.9954256363021,9525.299508038133,4848.735820266651,4414.469340443474
7275,6237.194027534954,14738.969225094768,1912.7821973962396,9491.70601249846,4847.449877692772,4493.463356185216
7276,6724.425038218163,15580.569150941077,1936.3209667029996,9599.904627482205,4886.62758819467,4565.970440011977
7277,7434.505638835532,17311.973281014274,2045.7163362817753,10178.23435193005,5066.605255073878,4731.7992809371735
7278,7939.9466892410255,20142.71002233122,2276.386659558423,11045.914370211789,5475.978173550864,5131.525098289095
7279,8049.639244692901,21372.99690891252,2417.019248479004,11453.371866005891,5802.182195441594,5417.896111051328
7280,8034.0083556824675,21114.538786161553,2493.3308199391126,11779.772457684267,5878.038370850979,5471.910153631288
7281,7992.475103355735,20700.781418253315,2575.888427346066,12240.748177701606,5964.314799109392,5543.7015243247915
7282,7879.692590285834,20284.66179845545,2641.3896121076564,12609.428094310968,6109.291408766192,5656.612167421053
7283,7770.430328809247,19814.744316761396,2682.8388434848684,12826.65939783525,6076.757131732694,5688.196484561579
7284,7668.675616503586,19398.197297309376,2708.873070807046,12947.08485446428,6053.783600835683,5594.5871215748075
7285,7552.9210257045925,19010.172559698734,2734.5537909617733,12952.564151178836,6084.032850750143,5540.828004300024
7286,7520.341552725794,18759.240476611198,2748.4253701270254,13024.26054502692,6155.564351914214,5567.557533608562
7287,7600.495637019543,18816.413280319197,2769.661517102508,12956.861108098947,6505.631210355346,5375.014817228765
7288,7759.513375066517,19225.614332274068,2788.6560993636067,12908.897807498548,6740.946732944917,5278.834056306187
7289,7901.232815372041,19885.11899279706,2831.4534969396977,12913.098475663459,6940.7712053574805,5372.853059595953
7290,7751.795891180696,20661.387807333478,2977.6126873276194,13276.700909658122,7233.778602396585,5528.644909588169
7291,7670.649780493243,20486.364990754857,3038.811474323089,13274.049860907653,7420.587642690346,5639.040267994399
7292,7465.638467070672,19772.40016767553,2950.974751660809,13099.473929045502,7153.568107305271,5487.822971662437
7293,7031.204898451428,18254.158729131945,2776.5716342961123,12570.800522077574,6636.148262394429,5108.855262279826
7294,6592.295851976041,16663.402360380667,2512.34961862819,11648.534718478693,6151.773810166943,4851.102266764928
7295,6303.764181039808,15525.97135364547,2266.4957572544254,10898.44493444118,5491.813590534619,4670.879334669973
7296,5738.151827257986,14185.540641688072,1909.9146330909596,9476.05935339404,5445.008317180468,4626.19672431596
7297,5684.677322472145,13924.392998944119,1819.338822311765,9140.377953063728,5248.18300413811,4542.8379872768555
7298,5711.424639716002,13811.573835183819,1776.6787228846674,8938.585253746436,5093.376637845737,4486.029225467546
7299,5872.190506386731,13994.886485821075,1758.5519384440909,8828.22645159636,5052.527055371576,4521.701011304663
7300,6361.754766171656,14727.07961183189,1784.9621279985156,8961.7527938439,5055.839830472061,4626.731117678316
7301,7107.348596664831,16196.215945220285,1893.8510098174104,9429.978016134051,5211.965773176527,4775.075950791971
7302,7597.463680207909,17981.869729499445,2097.203578000626,10295.638085010609,5671.068993050426,5217.891979970582
7303,7664.818978415462,19056.365995991306,2224.355926078139,10633.433919014706,5954.567221831772,5462.232171859451
7304,7648.78868008652,18996.985218750204,2287.890958250954,10903.49960310065,6035.391354149399,5566.013745051632
7305,7545.748171213632,18637.94250060538,2351.0477551696017,11303.15553793257,6118.281557453521,5589.837411189214
7306,7411.918859902229,18413.89027622287,2404.4889313752915,11628.672639472006,6252.2805863681115,5653.284249982352
7307,7294.229593485009,18045.19302332873,2435.8872570821577,11830.518096017258,6252.690933090538,5598.807019382089
7308,7201.6334101008615,17793.041414639178,2458.453655633357,11873.252683635019,6286.162709517007,5541.734495079114
7309,7075.147638275837,17516.042504856043,2480.6592156036454,11961.733065899867,6274.519957476288,5505.512938727766
7310,7021.7270112913175,17336.132356783684,2494.9763677699875,11901.274441295087,6261.940559753551,5542.4188860275135
7311,7123.21453379907,17379.61661432075,2512.1412480262,11803.40007522338,6519.563324894744,5449.754439274185
7312,7423.93270130845,17818.754478867762,2528.8667054868797,11731.290458775724,6848.927843760856,5298.658472737423
7313,7798.312633270373,18533.109054260556,2587.9053132887275,11866.07812610604,7060.299997910909,5362.672727172864
7314,7753.8475828972505,19106.943446899913,2724.694065105162,12373.289259146388,7415.340234916721,5492.851985623964
7315,7557.649906203064,18559.936903979837,2767.301027254879,12610.939951963259,7603.868986137412,5609.165290216927
7316,7232.702538392415,17875.655293575117,2685.745861394199,12344.74558410357,7357.624867165336,5404.272526909945
7317,6755.2465464734205,16952.677121522334,2526.4793753703866,11883.476866930752,6831.009700868516,5227.854729172564
7318,6306.6369124831,15942.232570276914,2286.1187737660052,11018.264926686134,6326.7645049110815,4930.755148520481
7319,5988.396482478536,15013.262726398023,2072.126811507251,10215.656405397036,5714.7592244995,4694.8663578719215
7320,5380.3786611532605,13922.56968485528,1756.5298022818106,9457.523302015921,5339.24306604615,4544.744375920232
7321,5327.319798492842,13626.300196471055,1669.9744990244399,9125.189616964743,5071.065551056679,4511.413874985611
7322,5342.305480038307,13515.883668744584,1635.2531293763036,8972.614508758918,4918.683266307127,4507.329030989543
7323,5492.310689584859,13628.649933989891,1613.823720297965,8820.558976681194,4853.85169067483,4529.766520295601
7324,5901.772351470332,14141.81935746528,1628.2361720190547,8905.462105045097,4843.163951472449,4604.752280221061
7325,6535.820422657534,15063.65687166496,1709.182757797995,9293.840530585352,4970.608567848874,4761.989116848498
7326,7037.7988533201105,16101.473435616104,1867.6529518919538,9999.901770069586,5399.533020807643,5097.575692547309
7327,7143.2511726268685,16871.9249928474,1975.8230356731242,10375.59281630525,5684.928815084837,5370.658781962324
7328,7082.252080259906,17338.01614516651,2034.2365834273037,10586.879945142613,5770.6616054592,5436.5634122073825
7329,6963.065074340014,17551.280517706808,2104.1207581101544,10973.014984975585,5828.573981876201,5488.7305042784965
7330,6821.079278637991,17411.795777703534,2168.8800707107785,11222.805130017367,5903.155248323761,5541.996993691779
7331,6678.222813799928,17132.872606974313,2211.4939852369935,11465.15485828091,6011.865669986408,5455.3679999785345
7332,6560.854623737909,16768.70766208391,2238.085407461119,11632.870437475818,6021.906592664522,5446.485430808079
7333,6478.16698591781,16444.85759010487,2260.918559831081,11727.002213644922,5995.485682738246,5438.567724527253
7334,6430.8386417274605,16217.373419772317,2277.679994926662,11682.298877501456,6012.027286397893,5456.793863614314
7335,6509.668084864494,16241.67607894282,2296.1770399262405,11568.4699599863,6200.795073822587,5445.033023864666
7336,6797.760651640208,16645.66160772685,2321.1847609463125,11499.188126229083,6356.648334527346,5444.041329283264
7337,7200.066365733845,17380.180205753448,2378.6153917113834,11623.139681940615,6837.401214072157,5327.032131035455
7338,7181.296366181444,17861.44811460261,2496.6556332203418,12217.38436690047,7259.642104635756,5425.643250970297
7339,6987.3206453001885,17585.609480650248,2515.930862202868,12501.767739589664,7384.507190495662,5529.731404089696
7340,6644.751525587826,16965.929686276868,2448.360398498854,12320.661165466234,7211.643095357041,5356.703003162332
7341,6241.783837795999,16160.271049999796,2322.220159261062,11882.295676714164,6888.5715863967625,5090.295892146066
7342,5816.331209097687,15243.099408263952,2121.86971235655,11101.253270141766,6509.229475737023,4827.78026554686
7343,5515.210215042895,14445.564425640236,1935.5741315469488,10277.790112492663,5994.3301219648665,4568.629429191009
7344,4813.154329848704,13319.088696596775,1784.623080360818,8984.240210263108,5434.188542912011,3812.040174846348
7345,4750.7785248103855,12946.201562035481,1684.1405677388775,8637.478108677418,5100.267510666392,3830.603452780806
