set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
6228	0.0	0.0	1541.2095755678374	0.0	0.0	653.0897271901812	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6229	0.0	0.0	711.6931979976447	0.0	0.0	655.4859163428633	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6230	0.0	0.0	1505.3210448176721	0.0	0.0	657.0255454318129	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6231	0.0	0.0	1382.8625817701484	0.0	0.0	657.8958133855011	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6232	0.0	0.0	977.6613206944091	0.0	0.0	659.2094452156955	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6233	0.0	0.0	1486.6645800152332	0.0	0.0	661.6113259112805	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6234	0.0	0.0	2237.44842681855	0.0	0.0	662.3726291430424	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6235	0.0	0.0	2021.1731909603338	0.0	0.0	662.8607161282004	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6236	0.0	0.0	1981.1670803875045	0.0	0.0	673.5489308927378	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6237	0.0	0.0	1383.4268495851943	0.0	0.0	668.9788427517643	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6238	0.0	0.0	1859.4516144749841	0.0	0.0	626.0008377385276	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6239	0.0	0.0	702.1455703644119	0.0	0.0	574.5799128917757	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6240	0.0	0.0	1431.0601786885861	0.0	0.0	527.7454361356037	3406.9246421595817	0.0	925.5666666666659	0.0	0.0	66.68851699829099
6241	0.0	0.0	1487.7766958595018	0.0	0.0	515.6813395895645	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6242	0.0	0.0	1177.4484980911473	0.0	0.0	499.9675008476715	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6243	0.0	0.0	1830.0675061288462	0.0	0.0	492.52841005685326	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6244	0.0	0.0	2515.219973226592	0.0	0.0	494.53781674124735	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6245	0.0	0.0	1932.2440023075785	0.0	0.0	514.4176187929871	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6246	0.0	0.0	1688.1700891205533	0.0	0.0	561.182085943279	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6247	0.0	0.0	1263.7369373949552	0.0	0.0	621.7295116779577	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6248	0.0	0.0	777.254732539655	0.0	0.0	651.0626666189333	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6249	0.0	0.0	1187.6056984685788	0.0	0.0	660.8513981485446	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6250	0.0	0.0	2272.811738159533	0.0	0.0	664.9752212285696	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6251	0.0	0.0	2674.6879042879514	0.0	0.0	670.3478441971473	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6252	0.0	0.0	1607.6189782223375	0.0	0.0	673.4649394621696	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6253	0.0	0.0	769.5608937379283	0.0	0.0	674.1053934214002	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6254	0.0	0.0	1685.9693697429627	0.0	0.0	677.1104799472294	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6255	0.0	0.0	1545.6164957267154	0.0	0.0	678.299075939596	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6256	0.0	0.0	1159.894540220391	0.0	0.0	682.0532143151463	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6257	0.0	0.0	1699.4883715595486	0.0	0.0	686.0400312478828	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6258	0.0	0.0	2435.1972668737467	0.0	0.0	687.8615954161351	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6259	0.0	0.0	2179.0271866495327	0.0	0.0	692.6153499442916	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6260	0.0	0.0	2112.6829799105035	0.0	0.0	701.6429942241509	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6261	0.0	0.0	1455.5699389123706	0.0	0.0	688.8330698949276	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6262	0.0	0.0	1958.627066127832	0.0	0.0	642.8526836634927	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6263	0.0	0.0	765.2319193923654	0.0	0.0	588.5615338959461	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6264	0.0	0.0	1434.3879767997164	0.0	0.0	542.7926499472285	3406.868541017934	0.0	928.833333333333	0.0	0.0	66.68851699829099
6265	15.306895213718956	0.0	1507.774706502634	0.0	0.0	510.98104299830385	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6266	15.075746259519008	0.0	1244.8877048313839	0.0	0.0	496.9356845383258	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6267	14.798860735679769	0.0	1989.2275472239705	0.0	0.0	489.77435108821714	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6268	15.425830886656358	0.0	2644.301750305593	0.0	0.0	490.89093305465497	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6269	15.29107150992884	0.0	1991.8233418230072	0.0	0.0	510.4034618051506	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6270	16.70156552090715	0.0	1759.4178797278125	0.0	0.0	558.0270251995225	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6271	16.961209262659835	0.0	1366.8060073820734	0.0	0.0	619.9060188853394	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6272	16.55994525961529	0.0	934.7091644041707	0.0	0.0	649.2607041810442	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6273	17.207637910603047	0.0	1393.6866238974192	0.0	0.0	656.6246637613929	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6274	18.21654054870745	0.0	2490.4801037717043	0.0	0.0	660.589708406356	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6275	18.659784332048176	0.0	2765.7585161459197	0.0	0.0	666.2051247510557	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6276	18.30089780979671	0.0	1657.2727482397408	0.0	0.0	667.8748392403294	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6277	17.834256690506347	0.0	781.5851241310521	0.0	0.0	666.704779262502	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6278	18.4858222689437	0.0	1558.902245483454	0.0	0.0	668.0366236099253	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6279	19.71921734581736	0.0	1388.7033621719395	0.0	0.0	667.9886265097755	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6280	19.455410592785952	0.0	922.1791250896755	0.0	0.0	668.1215062818609	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6281	19.31051772184719	0.0	1197.218747731982	0.0	0.0	672.5960514275877	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6282	19.445175308043453	0.0	2181.1981686103213	0.0	0.0	673.7702397291617	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6283	18.28776268786756	0.0	2161.2416718417003	0.0	0.0	677.4865345563185	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6284	19.87350211647118	0.0	1927.8458807063419	0.0	0.0	689.949344713953	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6285	20.2269018989374	0.0	1209.6112643525626	0.0	0.0	678.295125092797	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6286	18.92191815807091	0.0	1983.2479442146127	0.0	0.0	638.9243924855824	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6287	17.327314796032084	0.0	992.307563476207	0.0	0.0	586.0758640357973	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6288	15.002437563134372	0.0	1658.7043520696232	0.0	0.0	540.6028564209107	3405.310131965765	0.0	932.5	0.0	0.0	69.6786216735839
6289	595.6442948245673	0.0	1594.474119569186	0.0	0.0	489.0270581985512	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6290	614.5937663486853	0.0	1303.7161606263405	0.0	0.0	473.95931720259836	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6291	564.1463997629619	0.0	2049.5872783768664	0.0	0.0	467.31213030299347	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6292	570.7259710877287	0.0	2838.5965481115113	0.0	0.0	469.77756079090045	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6293	569.9154578639624	0.0	2147.431881689281	0.0	0.0	489.4480299161423	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6294	647.53832954116	0.0	1871.4770652757943	0.0	0.0	536.141286229649	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6295	646.5990534088904	0.0	1477.1668741860599	0.0	0.0	599.9957752189529	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6296	800.5003739421059	0.0	866.2782301107204	0.0	0.0	631.2978355634701	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6297	797.0550305486404	0.0	1394.984387037499	0.0	0.0	638.8388619315323	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6298	814.7259132062798	0.0	2596.3732836448485	0.0	0.0	643.4861407108557	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6299	862.5102625543076	0.0	2931.9943005825817	0.0	0.0	645.4752360027207	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6300	892.1718116866298	0.0	1781.9669083362269	0.0	0.0	645.0079911706722	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6301	890.2122114108058	0.0	851.0713342593028	0.0	0.0	642.8773975940109	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6302	940.4916805594468	0.0	1737.2791859363494	0.0	0.0	640.166401532052	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6303	938.7280662732126	0.0	1573.682941717739	0.0	0.0	637.0771870089413	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6304	939.7793662225349	0.0	1123.4929783204016	0.0	0.0	632.8758221588613	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6305	956.9858792117368	0.0	1827.0624618380884	0.0	0.0	634.8131901765494	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6306	960.7051439735803	0.0	2690.559302537626	0.0	0.0	635.4295038484186	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6307	914.3244941334588	0.0	2381.049309667756	0.0	0.0	636.0120857380667	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6308	961.5788939449126	0.0	2343.789948458634	0.0	0.0	641.7005644102883	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6309	969.8475453704764	0.0	1635.169719454348	0.0	0.0	630.1608055822693	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6310	892.2636430169119	0.0	2259.60785533094	0.0	0.0	599.3869775812517	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6311	822.844949981783	0.0	1021.8955684749792	0.0	0.0	556.3500863942028	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6312	666.5809058022282	0.0	1774.5723040841015	0.0	0.0	517.1801028289931	3402.402889088146	0.0	934.7	0.0	0.0	78.4928972880045
6313	1087.6314911129757	0.0	1445.2727420911924	0.0	0.0	510.527538046606	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6314	1223.6791371190288	0.0	1483.0529940135098	0.0	0.0	495.30255013505246	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6315	1165.639400909065	0.0	1840.0999612479475	0.0	0.0	487.1652101733528	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6316	1142.5844995449772	0.0	2058.1771143167653	0.0	0.0	488.3979212383998	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6317	1124.3591010329706	0.0	1993.8736049030854	0.0	0.0	502.82841319809296	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6318	1140.2445490454168	0.0	1667.647185486061	0.0	0.0	530.7745612046083	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6319	1300.5108235131938	0.0	1227.945388102531	0.0	0.0	559.6253802082782	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6320	1380.2421931541705	0.0	1332.022627186134	0.0	0.0	586.9544544748785	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6321	1352.3906412828646	0.0	2260.782071488537	0.0	0.0	616.1908916664084	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6322	1443.1677388762873	0.0	2352.0825669422698	0.0	0.0	633.8999106224287	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6323	1446.789173408213	0.0	1928.029142310506	0.0	0.0	638.0337681131264	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6324	1464.722403087117	0.0	1427.6290881977955	0.0	0.0	636.9210214985557	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6325	1417.2870674598853	0.0	877.9310020867081	0.0	0.0	629.2015130409335	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6326	1478.6928677780359	0.0	1012.0817564477517	0.0	0.0	621.9497505410482	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6327	1478.652443858694	0.0	969.8532825948863	0.0	0.0	616.786685227963	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6328	1438.7261410636456	0.0	716.5614184178082	0.0	0.0	616.1996061412865	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6329	1501.7397863409751	0.0	890.7284044522752	0.0	0.0	619.7559200752521	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6330	1488.0770912760224	0.0	1276.2045531601884	0.0	0.0	623.2469436979796	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6331	1380.3849137775235	0.0	2559.2184818378423	0.0	0.0	630.8789221174627	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6332	1445.7512700880084	0.0	2675.248103471044	0.0	0.0	642.8088303174058	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6333	1436.8889026649338	0.0	2538.2184316172848	0.0	0.0	630.6006171127718	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6334	1403.0155758924438	0.0	2339.8410316160034	0.0	0.0	598.5179329275619	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6335	1407.005065515773	0.0	1385.0442842462512	0.0	0.0	558.9871599477365	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6336	1166.5623652114666	0.0	1759.3429023457675	0.0	0.0	524.7186144769743	3392.950598836531	0.0	697.4173017387767	0.0	0.0	89.5239468892415
6337	941.0334807673756	0.0	1426.8480531495027	0.0	0.0	494.97707875748455	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6338	1050.7449484996373	0.0	1086.3932297429092	0.0	0.0	479.98341752027596	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6339	943.7000617273039	0.0	1623.9352887611442	0.0	0.0	474.00316133613785	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6340	883.0104318231448	0.0	2263.9234236714183	0.0	0.0	475.57998944646624	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6341	888.3015917545063	0.0	1655.6232048850231	0.0	0.0	489.39604143041515	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6342	935.8093289418373	0.0	1170.5465897567344	0.0	0.0	515.1171324816812	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6343	1007.8994577728081	0.0	1016.9302559744693	0.0	0.0	540.5042803351107	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6344	1086.36843809113	0.0	970.1328023451556	0.0	0.0	563.8613869871522	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6345	1169.526079909046	0.0	1101.9796225130162	0.0	0.0	591.0407772554589	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6346	1140.6867444862876	0.0	1360.4726102638888	0.0	0.0	608.9581596582199	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6347	1140.8248081884515	0.0	1179.1716434719451	0.0	0.0	613.1306254702504	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6348	1201.2264382879446	0.0	1301.8666379878598	0.0	0.0	614.2265573928594	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6349	1183.5860906570545	0.0	941.3160318605188	0.0	0.0	612.8952408578026	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6350	1273.4823290369145	0.0	876.4710237632097	0.0	0.0	609.109978840519	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6351	1284.3977281276468	0.0	1136.9919226198135	0.0	0.0	607.614846019911	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6352	1256.0538835902255	0.0	810.2647852230209	0.0	0.0	610.4695722913356	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6353	1228.664002044502	0.0	1434.4564907005413	0.0	0.0	616.900796137014	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6354	1159.4167803839364	0.0	1997.838462987983	0.0	0.0	626.2678459299939	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6355	1253.1769044601454	0.0	2352.334815959119	0.0	0.0	638.5378767410928	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6356	1259.1397427381576	0.0	2593.828427702966	0.0	0.0	658.028211060818	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6357	1253.756154765501	0.0	2683.1745113613924	0.0	0.0	648.0089664194527	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6358	1191.630681298291	0.0	2407.365716575299	0.0	0.0	611.4940276459407	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6359	1194.2607088808936	0.0	1309.7023901701116	0.0	0.0	559.8090335221164	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6360	1062.6714120600825	0.0	541.1936122931169	0.0	0.0	517.791956904804	3394.479057644807	0.0	843.0520334996747	0.0	0.0	94.3914960225423
6361	1117.7416362650217	0.0	1642.923423420572	0.0	0.0	496.1923684862574	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6362	1114.5518938566238	0.0	1256.7735549846175	0.0	0.0	484.64653825038164	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6363	1090.453861369441	0.0	1849.548618311186	0.0	0.0	480.865434030926	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6364	970.9046732979234	0.0	2517.9249532149797	0.0	0.0	485.5762612880235	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6365	1004.1309276203324	0.0	1859.6759696447168	0.0	0.0	510.3350357603883	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6366	1035.8719757671222	0.0	1343.8827840024421	0.0	0.0	564.9642980134879	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6367	1170.1798518242322	0.0	1106.8553810965632	0.0	0.0	630.8971843620662	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6368	1250.5031315218746	0.0	1106.2637052308476	0.0	0.0	660.4212219386193	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6369	1250.7573992562716	0.0	1270.9666099774918	0.0	0.0	664.2944389991333	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6370	1259.3255536663655	0.0	1499.44421635308	0.0	0.0	668.5725677283577	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6371	1227.553818256754	0.0	1243.8146147320567	0.0	0.0	672.147845882395	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6372	1252.6874845149396	0.0	1470.7110803609696	0.0	0.0	674.0549808255045	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6373	1227.6856465122776	0.0	1011.037711465512	0.0	0.0	672.9321632036695	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6374	1281.123966996124	0.0	1015.7843429582048	0.0	0.0	673.5454437187468	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6375	1281.00729296459	0.0	1262.1455515823168	0.0	0.0	674.070626617272	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6376	1247.737713629018	0.0	928.2074377487677	0.0	0.0	675.5291468228207	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6377	1138.6502610514426	0.0	1612.341568494705	0.0	0.0	679.6099779686573	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6378	1334.5416832945211	0.0	2255.881726919759	0.0	0.0	684.1468069635338	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6379	1332.4154080864105	0.0	2714.9024336944485	0.0	0.0	687.8455726811128	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
6380	1371.5576460280265	0.0	2914.218336367541	0.0	0.0	699.5406523541207	3404.704447232574	0.0	950.9333333333329	0.0	0.0	105.260867563883
